site,date,day,trap,trap.type,indID,species,age,sex,breed,recap,weight,body.lgth,tail.lgth,comments,catnum
HIDODD,2017-07-25,1,E7,L,267,PEMA,A,M,T,N,17,75,70,broken right front leg,NA
HIDODD,2017-07-25,1,B7,S,KING-059,PEMA,A,M,T,N,NA,NA,NA,dead in trap,KING-059
HIDODD,2017-07-25,1,A7,L,NA,MISS,NA,NA,NA,NA,NA,NA,NA,door broken,NA
HIDODD,2017-07-25,1,B6,L,272,PEMA,A,F,P,N,15,72,70,NA,NA
HIDODD,2017-07-25,1,F1,S,NA,SPRU,NA,NA,NA,N,NA,NA,NA,escaped; zipper on bag broke,NA
HIDODD,2017-07-25,1,J1,L,356,PEMA,A,M,T,N,15,78,63,NA,NA
HIDODD,2017-07-25,1,F2,L,351,PEMA,S,M,NA,N,13,81,64,NA,NA
HIDODD,2017-07-25,1,E2,S,145,PEMA,A,F,P,N,24,97,78,large,NA
HIDODD,2017-07-25,1,D2,L,133,PEMA,A,F,P,N,15,80,64,NA,NA
HIDODD,2017-07-25,1,C3,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HIDODD,2017-07-25,1,J3,L,369,PEMA,A,F,L,N,22,86,72,NA,NA
HIDODD,2017-07-25,1,C4,S,139,PEMA,A,M,T,N,17,86,78,very scrotal,NA
HIDODD,2017-07-25,1,C5,L,371,PEMA,A,M,T,N,20,85,59,NA,NA
HIDODD,2017-07-26,2,I6,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HIDODD,2017-07-26,2,C6,S,272,PEMA,A,F,P,Y,16,70,68,NA,NA
HIDODD,2017-07-26,2,G2,S,356,PEMA,A,M,T,Y,15,77,63,NA,NA
HIDODD,2017-07-26,2,J3,L,369,PEMA,A,F,L,Y,17,86,71,nipples were very apparent,NA
HIDODD,2017-07-26,2,B1,S,128,PEMA,A,F,L,N,25,86,82,NA,NA
HIDODD,2017-07-26,2,E4,S,353,PEMA,A,M,T,N,14,71,56,NA,NA
HIDODD,2017-07-26,2,D2,L,137,PEMA,A,F,P,N,16,85,63,NA,NA
HIDODD,2017-07-26,2,F2,L,145,PEMA,A,F,P,Y,25,NA,78,body lenth in the 90s; very pregnant,NA
HIDODD,2017-07-26,2,J6,L,141,PEMA,A,M,T,N,14,80,65,NA,NA
HIDODD,2017-07-26,2,E3,L,NA,SPRU,NA,NA,NA,N,21,NA,NA,escaped,NA
HIDODD,2017-07-26,2,J1,L,146,PEMA,A,M,T,N,16,81,68,NA,NA
HIDODD,2017-07-26,2,A4,S,375,PEMA,A,M,T,N,20,85,62,NA,NA
HIDODD,2017-07-26,2,F1,S,351,PEMA,S,M,NA,Y,12,79,64,NA,NA
HIDODD,2017-07-26,2,C3,L,133,PEMA,A,F,P,Y,19,77,65,NA,NA
HIDODD,2017-07-26,2,B10,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,beetles,NA
HIDODD,2017-07-26,2,C10,S,472,NESE,A,F,L,N,81,NA,NA,NA,NA
HIDODD,2017-07-26,2,D10,L,471,PEMA,A,M,T,Y,22,75,70,NA,NA
HIDODD,2017-07-26,2,A9,L,461,PEMA,A,F,P,Y,16,70,67,NA,NA
HIDODD,2017-07-26,2,A7,L,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA
HIDODD,2017-07-26,2,A8,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,beetles,NA
HIDODD,2017-07-26,2,D9,S,270,PEMA,A,M,T,Y,16,70,76,NA,NA
HIDODD,2017-07-26,2,E10,S,265,PEMA,A,F,P,N,17,75,70,NA,NA
HIDODD,2017-07-26,2,A2,S,274,PEMA,A,M,T,N,16,75,71,NA,NA
HIDODD,2017-07-26,2,G10,S,463,NESE,A,M,T,Y,71,NA,NA,white spot behind ears; same as yesterday,NA
HIDODD,2017-07-26,2,J10,L,371,PEMA,A,M,T,Y,18,80,62,NA,NA
HIDODD,2017-07-26,2,I9,S,469,PEMA,A,F,P,N,23,75,73,NA,NA
HIDODD,2017-07-26,2,H9,S,271,PEMA,A,M,T,Y,22,80,78,NA,NA
HIDODD,2017-07-26,2,C9,L,251,PEMA,A,M,T,Y,20,80,75,right eared mouse from 25 Jul 2017,NA
HIDODD,2017-07-26,2,B8,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,beetles,NA
HIDODD,2017-07-26,2,C8,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HIDODD,2017-07-26,2,D7,S,459,PEMA,S,M,N,N,12,60,50,NA,NA
HIDODD,2017-07-26,2,B9,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HIDODD,2017-07-26,2,B5,S,139,PEMA,A,M,T,Y,16,80,68,one large testicle,NA
HIDODD,2017-07-26,2,A6,S,475,PEMA,A,M,T,N,16,80,72,really vocal,NA
HIDODD,2017-07-27,3,B7,S,251,PEMA,A,M,T,Y,20,80,74,right tag,NA
HIDODD,2017-07-27,3,A7,S,475,PEMA,A,M,T,Y,18,79,70,NA,NA
HIDODD,2017-07-27,3,A8,S,461,PEMA,A,F,P,Y,18,78,66,NA,NA
HIDODD,2017-07-27,3,E10,S,265,PEMA,A,F,P,Y,17,72,68,NA,NA
HIDODD,2017-07-27,3,J10,L,NA,SPRU,A,NA,NA,Y,19,NA,NA,escaped,NA
HIDODD,2017-07-27,3,I9,S,469,PEMA,A,F,P,Y,24,80,71,NA,NA
HIDODD,2017-07-27,3,H9,S,271,PEMA,A,M,T,Y,19,84,80,NA,NA
HIDODD,2017-07-27,3,G9,L,371,PEMA,A,M,T,Y,25,82,63,NA,NA
HIDODD,2017-07-27,3,F9,S,259,PEMA,A,M,T,N,16,86,73,NA,NA
HIDODD,2017-07-27,3,E9,L,254,NESE,S,F,N,N,54,NA,NA,have photos for coloration,NA
HIDODD,2017-07-27,3,D6,L,267,PEMA,A,M,T,Y,20,78,71,NA,NA
HIDODD,2017-07-27,3,C8,S,270,PEMA,A,M,T,Y,16,72,70,NA,NA
HIDODD,2017-07-27,3,F8,L,266,PEMA,S,NA,NA,Y,14,68,66,very grey; but bicolored,NA
HIDODD,2017-07-27,3,C7,L,272,PEMA,A,F,P,Y,16,69,66,NA,NA
HIDODD,2017-07-27,3,I6,S,141,PEMA,A,M,T,Y,16,74,68,NA,NA
HIDODD,2017-07-27,3,A3,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HIDODD,2017-07-27,3,B4,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HIDODD,2017-07-27,3,H6,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HIDODD,2017-07-27,3,H5,S,353,PEMA,A,M,T,Y,16,74,59,NA,NA
HIDODD,2017-07-27,3,F5,S,137,PEMA,A,F,P,Y,17,88,64,NA,NA
HIDODD,2017-07-27,3,J4,L,472,NESE,A,F,L,Y,82,NA,NA,NA,NA
HIDODD,2017-07-27,3,C5,L,139,PEMA,A,M,T,Y,18,82,68,NA,NA
HIDODD,2017-07-27,3,E4,S,133,PEMA,A,F,P,Y,15,79,70,NA,NA
HIDODD,2017-07-27,3,F3,S,136,PEBO,A,F,P,N,24,90,93,ears 16mm; tail tufted at end,NA
HIDODD,2017-07-27,3,A4,S,146,PEMA,A,M,T,Y,16,82,61,NA,NA
HIDODD,2017-07-27,3,C3,L,372,PEMA,S,M,N,N,18,84,67,very grey,NA
HIDODD,2017-07-27,3,B1,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,escaped,NA
HIDODD,2017-07-27,3,G2,S,356,PEMA,A,M,T,Y,12,82,64,NA,NA
HIDODD,2017-07-27,3,J1,L,369,PEMA,A,F,L,Y,19,93,78,NA,NA
HIDODD,2017-07-27,3,F2,L,145,PEMA,A,F,P,Y,25,94,74,NA,NA
HISHRU,2017-08-08,1,A10,S,819,NEAM,S,M,N,N,61,NA,NA,white tipped hairs,NA
HISHRU,2017-08-08,1,A9,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,sprung by chipping sparrow,NA
HISHRU,2017-08-08,1,A8,S,820,PEMA,A,M,T,N,20,85,70,NA,NA
HISHRU,2017-08-08,1,A1,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,sprung by juvenile flycatcher,NA
HISHRU,2017-08-08,1,B1,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HISHRU,2017-08-08,1,C2,S,817,PEMA,A,M,T,N,20,88,65,NA,NA
HISHRU,2017-08-08,1,C5,L,186,PEMA,A,M,T,N,20,84,68,NA,NA
HISHRU,2017-08-08,1,D6,L,811,PEMA,A,F,P,N,25,100,75,NA,NA
HISHRU,2017-08-08,1,C8,S,038,PEMA,A,M,T,N,17,82,65,NA,NA
HISHRU,2017-08-08,1,E10,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HISHRU,2017-08-08,1,E7,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HISHRU,2017-08-08,1,E6,S,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA
HISHRU,2017-08-08,1,E4,S,816,PEMA,A,M,T,N,22,85,75,NA,NA
HISHRU,2017-08-08,1,J10,L,710,PEMA,A,M,T,N,19,75,72,NA,NA
HISHRU,2017-08-08,1,J8,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HISHRU,2017-08-08,1,J5,S,147,PEMA,A,M,T,N,19,86,70,NA,NA
HISHRU,2017-08-08,1,I7,L,718,PEMA,A,F,P,N,20,82,71,NA,NA
HISHRU,2017-08-08,1,I9,L,368,PEMA,S,M,N,N,16,75,56,NA,NA
HISHRU,2017-08-08,1,I10,S,365,PEMA,S,F,N,N,10,73,64,NA,NA
HISHRU,2017-08-08,1,H9,S,NA,SPRU,A,NA,NA,N,NA,NA,NA,escaped,NA
HISHRU,2017-08-08,1,H1,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HISHRU,2017-08-08,1,G9,L,701,PEMA,A,F,P,N,17,84,77,NA,NA
HISHRU,2017-08-08,1,G10,S,709,PEMA,A,M,T,N,16,77,60,NA,NA
HISHRU,2017-08-08,1,F5,L,374,PEMA,A,M,T,N,16,82,79,large ears; not REME,NA
HISHRU,2017-08-09,2,A9,L,134,PEMA,A,F,L,N,17,75,75,NA,NA
HISHRU,2017-08-09,2,A8,S,820,PEMA,A,M,T,Y,16,85,70,NA,NA
HISHRU,2017-08-09,2,A5,L,725,PEMA,A,F,P,N,14,74,66,very grey,NA
HISHRU,2017-08-09,2,A4,S,719,NEQU,S,F,N,N,70,NA,NA,could be juvenile? No apparent nipples,NA
HISHRU,2017-08-09,2,A3,L,132,PEMA,A,F,P,N,20,80,70,NA,NA
HISHRU,2017-08-09,2,A2,S,186,PEMA,A,M,T,Y,20,89,65,NA,NA
HISHRU,2017-08-09,2,C10,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HISHRU,2017-08-09,2,C7,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HISHRU,2017-08-09,2,C2,S,817,PEMA,A,M,T,Y,20,87,66,NA,NA
HISHRU,2017-08-09,2,D9,S,NA,MISS,NA,NA,NA,NA,NA,NA,NA,never set,NA
HISHRU,2017-08-09,2,E8,S,720,NEQU,S,F,N,N,62,NA,NA,NA,NA
HISHRU,2017-08-09,2,J10,L,822,PEMA,A,F,P,N,26,95,62,NA,NA
HISHRU,2017-08-09,2,J8,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,full of beetles,NA
HISHRU,2017-08-09,2,J6,L,034,PEMA,A,F,P,N,28,93,65,NA,NA
HISHRU,2017-08-09,2,I10,S,710,PEMA,A,M,T,Y,19,80,74,NA,NA
HISHRU,2017-08-09,2,J5,S,147,PEMA,A,M,T,Y,18,85,69,NA,NA
HISHRU,2017-08-09,2,I7,L,718,PEMA,A,F,P,Y,19,83,74,NA,NA
HISHRU,2017-08-09,2,J1,S,816,PEMA,A,M,T,Y,21,83,76,NA,NA
HISHRU,2017-08-09,2,H3,S,804,PEMA,A,F,P,N,20,90,66,NA,NA
HISHRU,2017-08-09,2,H4,L,821,PEMA,A,M,T,N,15,79,76,NA,NA
HISHRU,2017-08-09,2,H6,L,806,PEMA,A,M,T,N,19,NA,NA,NA,NA
HISHRU,2017-08-09,2,G9,L,017,OTBE,A,M,N,N,750,NA,NA,NA,NA
HISHRU,2017-08-09,2,G5,L,374,PEMA,A,M,T,Y,18,81,74,NA,NA
HISHRU,2017-08-09,2,F9,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HISHRU,2017-08-09,2,E9,L,819,NEAM,S,M,N,Y,60,NA,NA,CHANGE ID OF PREVOUS CAPTURE,NA
HISHRU,2017-08-10,3,E10,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HISHRU,2017-08-10,3,E6,S,NA,MISS,NA,NA,NA,NA,NA,NA,NA,treadle jammed,NA
HISHRU,2017-08-10,3,E2,S,816,PEMA,A,M,T,Y,21,81,75,NA,NA
HISHRU,2017-08-10,3,F1,S,NA,MISS,NA,NA,NA,NA,NA,NA,NA,treadle jammed,NA
HISHRU,2017-08-10,3,F4,L,NA,MISS,NA,NA,NA,NA,NA,NA,NA,treadle too tight,NA
HISHRU,2017-08-10,3,F9,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HISHRU,2017-08-10,3,F8,L,017,OTBE,A,M,T,Y,790,NA,NA,NA,NA
HISHRU,2017-08-10,3,G10,S,822,PEMA,A,F,P,Y,24,85,78,NA,NA
HISHRU,2017-08-10,3,D7,S,NA,MISS,NA,NA,NA,NA,NA,NA,NA,large hole in trap,NA
HISHRU,2017-08-10,3,D10,S,876,PEMA,A,M,T,N,17,75,70,NA,NA
HISHRU,2017-08-10,3,G2,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,trap on side,NA
HISHRU,2017-08-10,3,G5,L,374,PEMA,A,M,T,Y,16,81,79,NA,NA
HISHRU,2017-08-10,3,J10,L,709,PEMA,A,M,T,Y,17,72,62,NA,NA
HISHRU,2017-08-10,3,I2,S,804,PEMA,A,F,P,Y,18,80,68,NA,NA
HISHRU,2017-08-10,3,I7,L,718,PEMA,A,F,P,Y,19,82,72,NA,NA
HISHRU,2017-08-10,3,H2,S,368,PEMA,S,M,N,Y,17,75,60,NA,NA
HISHRU,2017-08-10,3,H5,S,821,PEMA,A,M,T,Y,15,78,75,NA,NA
HISHRU,2017-08-10,3,H4,L,034,PEMA,A,F,P,Y,21,80,61,4 pinkies left in trap,NA
HISHRU,2017-08-10,3,H6,L,710,PEMA,A,M,T,Y,NA,80,68,dead,KING-006
HISHRU,2017-08-10,3,H8,S,147,PEMA,A,M,T,Y,19,85,70,NA,NA
HISHRU,2017-08-10,3,A9,L,134,PEMA,A,F,L,Y,17,85,74,NA,NA
HISHRU,2017-08-10,3,A8,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,escaped,NA
HISHRU,2017-08-10,3,A6,S,725,PEMA,A,F,P,Y,14,81,66,NA,NA
HISHRU,2017-08-10,3,A4,S,186,PEMA,A,M,T,Y,17,82,64,NA,NA
HISHRU,2017-08-10,3,A3,L,132,PEMA,A,F,P,Y,19,76,69,NA,NA
HISHRU,2017-08-10,3,A1,L,719,NEQU,A,F,N,Y,66,NA,NA,NA,NA
HISHRU,2017-08-10,3,B2,L,817,PEMA,A,M,T,Y,17,88,63,NA,NA
HISHRU,2017-08-10,3,C8,S,806,PEMA,A,M,T,Y,20,90,78,NA,NA
HISHRU,2017-08-10,3,C3,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,sprung by juvenile flycatcher,NA
HISQUE,2017-08-01,1,G3,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,probably sprung by bear,NA
HISQUE,2017-08-01,1,G4,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,probably sprung by bear,NA
HISQUE,2017-08-01,1,G5,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,probably sprung by bear,NA
HISQUE,2017-08-01,1,H5,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,probably sprung by bear,NA
HISQUE,2017-08-01,1,J10,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,probably sprung by bear,NA
HISQUE,2017-08-01,1,J9,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,probably sprung by bear,NA
HISQUE,2017-08-01,1,J7,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,probably sprung by bear,NA
HISQUE,2017-08-01,1,J6,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,probably sprung by bear,NA
HISQUE,2017-08-01,1,A6,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,probably sprung by bear,NA
HISQUE,2017-08-01,1,H4,S,003,PEMA,A,F,P,N,19,86,75,NA,NA
HISQUE,2017-08-01,1,G8,S,KING-075,PEMA,A,M,T,N,NA,82,79,dead,KING-075
HISQUE,2017-08-01,1,I4,S,KING-093,PEMA,A,M,T,N,NA,90,76,dead,KING-093
HISQUE,2017-08-01,1,B8,S,039,PEMA,A,F,P,N,21,91,75,NA,NA
HISQUE,2017-08-01,1,A9,S,199,PEMA,A,M,N,N,14,84,71,NA,NA
HISQUE,2017-08-01,1,D9,L,212,PEMA,A,M,T,N,18,75,64,NA,NA
HISQUE,2017-08-01,1,F10,S,476,PEMA,A,F,P,N,16,75,66,NA,NA
HISQUE,2017-08-01,1,D2,S,KING-085,PEMA,A,F,P,N,NA,79,78,dead,KING-085
HISQUE,2017-08-01,1,D3,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HISQUE,2017-08-01,1,D5,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HISQUE,2017-08-01,1,F1,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HISQUE,2017-08-01,1,F3,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HISQUE,2017-08-01,1,F4,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HISQUE,2017-08-02,2,A1,S,195,PEMA,A,F,P,N,18,73,69,NA,NA
HISQUE,2017-08-02,2,A3,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,probably sprung by bear,NA
HISQUE,2017-08-02,2,A4,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,probably sprung by bear,NA
HISQUE,2017-08-02,2,C8,L,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA
HISQUE,2017-08-02,2,C5,S,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA
HISQUE,2017-08-02,2,E4,L,198,PEMA,A,M,T,N,19,85,75,NA,NA
HISQUE,2017-08-02,2,E6,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HISQUE,2017-08-02,2,E9,S,476,PEMA,A,F,P,Y,16,82,65,NA,NA
HISQUE,2017-08-02,2,J2,S,206,PEMA,A,M,T,N,18,65,68,NA,NA
HISQUE,2017-08-02,2,I10,L,208,PEMA,A,F,L,N,21,67,66,NA,NA
HISQUE,2017-08-02,2,H8,S,212,PEMA,A,M,T,Y,16,75,69,NA,NA
HISQUE,2017-08-02,2,F1,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HISQUE,2017-08-02,2,F2,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HISQUE,2017-08-02,2,F3,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HISQUE,2017-08-02,2,F4,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HISQUE,2017-08-02,2,F5,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HISQUE,2017-08-02,2,F10,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HISQUE,2017-08-03,3,A6,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HISQUE,2017-08-03,3,A7,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,on side; disturbed,NA
HISQUE,2017-08-03,3,B10,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HISQUE,2017-08-03,3,B9,L,199,PEMA,A,M,T,Y,13,77,72,slightly scrotal,NA
HISQUE,2017-08-03,3,B6,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HISQUE,2017-08-03,3,C2,L,198,PEMA,A,M,T,Y,16,81,76,NA,NA
HISQUE,2017-08-03,3,C7,S,196,PEMA,A,M,T,N,17,80,70,very scrotal,NA
HISQUE,2017-08-03,3,C10,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HISQUE,2017-08-03,3,D9,L,039,PEMA,A,F,P,Y,24,89,76,NA,NA
HISQUE,2017-08-03,3,E3,S,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA
HISQUE,2017-08-03,3,E9,S,476,PEMA,A,F,P,Y,16,NA,67,mouse escaped during length recording,NA
HISQUE,2017-08-03,3,G10,L,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA
HISQUE,2017-08-03,3,F8,S,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA
HISQUE,2017-08-03,3,F3,L,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA
HISQUE,2017-08-03,3,F1,L,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA
HISQUE,2017-08-03,3,J4,S,206,PEMA,A,M,T,Y,19,75,67,NA,NA
HISQUE,2017-08-03,3,H5,L,003,PEMA,A,F,P,Y,19,68,69,NA,NA
HISQUE,2017-08-03,3,H8,S,212,PEMA,A,M,T,Y,15,80,75,NA,NA
HITEDD,2017-07-18,1,J2,S,343,PEMA,A,F,P,N,17,75,70,huge ears; check species,NA
HITEDD,2017-07-18,1,J4,S,484,PEMA,A,F,P,N,13,70,61,NA,NA
HITEDD,2017-07-18,1,J5,L,077,PEMA,A,F,P,N,16,73,61,NA,NA
HITEDD,2017-07-18,1,J6,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HITEDD,2017-07-18,1,J7,L,346,PEMA,A,M,T,N,17,80,75,NA,NA
HITEDD,2017-07-18,1,I10,S,203,PEMA,A,F,NA,N,12,83,72,NA,NA
HITEDD,2017-07-18,1,I9,L,225,PEMA,A,F,P,N,23,88,75,NA,NA
HITEDD,2017-07-18,1,H1,L,204,PEMA,A,F,P,N,21,79,66,NA,NA
HITEDD,2017-07-18,1,C10,L,NA,SPRU,A,F,P,N,NA,NA,NA,3 pinkies in hot trap; not processed to allow mouse to save offspring,NA
HITEDD,2017-07-18,1,C2,L,207,PEMA,A,M,T,N,NA,76,68,NA,NA
HITEDD,2017-07-18,1,E10,L,210,PEMA,A,F,N,N,13,76,61,NA,NA
HITEDD,2017-07-18,1,D3,L,201,PEMA,A,F,P,N,19,76,68,NA,NA
HITEDD,2017-07-18,1,G4,L,223,PEMA,A,M,T,N,19,75,69,ripped first ear tag out,NA
HITEDD,2017-07-18,1,A9,S,342,PEMA,A,F,P,N,27,75,68,NA,NA
HITEDD,2017-07-18,1,A10,L,340,PEMA,A,F,P,N,22,77,75,NA,NA
HITEDD,2017-07-18,1,B7,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HITEDD,2017-07-18,1,C8,L,347,PEMA,S,M,N,N,21,70,74,NA,NA
HITEDD,2017-07-18,1,F2,S,213,PEMA,S,F,N,N,15,68,61,NA,NA
HITEDD,2017-07-18,1,D2,S,220,PEMA,A,M,T,N,15,68,65,NA,NA
HITEDD,2017-07-18,1,D10,S,205,PEMA,S,M,N,N,15,74,71,NA,NA
HITEDD,2017-07-18,1,F5,L,480,PEMA,A,F,L,N,17,71,65,NA,NA
HITEDD,2017-07-19,2,J5,L,343,PEMA,A,F,P,Y,16,86,75,NA,NA
HITEDD,2017-07-19,2,J6,S,077,PEMA,A,F,P,Y,NA,NA,NA,escaped,NA
HITEDD,2017-07-19,2,J8,S,346,PEMA,A,M,T,Y,17,81,73,NA,NA
HITEDD,2017-07-19,2,G6,L,205,PEMA,A,M,T,Y,16,77,71,NA,NA
HITEDD,2017-07-19,2,G4,L,449,PEMA,A,M,T,N,17,85,72,NA,NA
HITEDD,2017-07-19,2,H1,L,201,PEMA,A,F,P,Y,22,73,65,very pregnant,NA
HITEDD,2017-07-19,2,J2,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HITEDD,2017-07-19,2,J9,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HITEDD,2017-07-19,2,H2,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HITEDD,2017-07-19,2,H7,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HITEDD,2017-07-19,2,F1,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HITEDD,2017-07-19,2,F10,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HITEDD,2017-07-19,2,A8,L,445,PEMA,A,M,T,N,15,73,69,NA,NA
