site,date,day,trap,trap.type,indID,species,age,sex,breed,recap,weight,body.lgth,tail.lgth,comments,catnum
HITEDD,2017-07-19,2,A10,L,342,PEMA,A,F,P,Y,NA,NA,NA,Had pinkies; placed off of A-line,NA
HITEDD,2017-07-19,2,B10,S,340,PEMA,A,F,P,Y,24,78,74,NA,NA
HITEDD,2017-07-19,2,C1,S,450,PEMA,S,F,N,N,20,75,71,NA,NA
HITEDD,2017-07-19,2,C10,L,443,PEMA,S,F,N,N,16,76,66,NA,NA
HITEDD,2017-07-19,2,E10,L,KING-023,PEMA,A,F,P,N,NA,NA,NA,dead,KING-023
HITEDD,2017-07-19,2,F2,S,207,PEMA,A,M,T,Y,15,70,68,NA,NA
HITEDD,2017-07-19,2,F5,L,480,PEMA,A,F,L,Y,17,72,66,NA,NA
HITEDD,2017-07-19,2,F8,S,225,PEMA,A,F,P,Y,26,88,75,NA,NA
HITEDD,2017-07-20,3,J9,L,486,PEMA,A,M,T,N,20,80,74,NA,NA
HITEDD,2017-07-20,3,J6,S,077,PEMA,A,F,P,Y,21,73,65,NA,NA
HITEDD,2017-07-20,3,J5,L,343,PEMA,A,F,P,Y,15,79,71,NA,NA
HITEDD,2017-07-20,3,J2,S,223,PEMA,A,M,T,Y,16,89,70,NA,NA
HITEDD,2017-07-20,3,I9,L,346,PEMA,A,M,T,Y,19,73,72,Huge ears; check guide; changed to PEMA from prev. captures,NA
HITEDD,2017-07-20,3,I7,L,065,PEMA,A,M,T,N,17,85,72,NA,NA
HITEDD,2017-07-20,3,I6,S,073,PEMA,A,M,T,N,17,77,70,NA,NA
HITEDD,2017-07-20,3,I1,L,204,PEMA,A,F,P,Y,26,73,61,very fat,NA
HITEDD,2017-07-20,3,H6,S,NA,SPRU,A,F,P,NA,30,NA,NA,ecaped,NA
HITEDD,2017-07-20,3,H10,S,203,PEMA,A,F,NA,Y,18,79,71,NA,NA
HITEDD,2017-07-20,3,G5,S,449,PEMA,A,M,T,Y,23,79,68,NA,NA
HITEDD,2017-07-20,3,G6,L,205,PEMA,A,M,T,Y,13,79,76,NA,NA
HITEDD,2017-07-20,3,A6,L,445,PEMA,A,M,T,Y,16,73,69,NA,NA
HITEDD,2017-07-20,3,A8,L,347,PEMA,A,M,T,Y,17,77,74,NA,NA
HITEDD,2017-07-20,3,B9,L,342,PEMA,A,F,P,Y,17,72,68,NA,NA
HITEDD,2017-07-20,3,B4,S,446,PEMA,A,M,T,N,22,74,69,NA,NA
HITEDD,2017-07-20,3,C10,S,443,PEMA,S,F,N,Y,17,72,66,NA,NA
HITEDD,2017-07-20,3,D5,L,201,PEMA,A,F,P,Y,16,75,70,NA,NA
HITEDD,2017-07-20,3,G4,L,480,PEMA,A,F,L,Y,20,74,68,NA,NA
HIWALK,2017-07-11,1,D10,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HIWALK,2017-07-11,1,G3,L,412,PEMA,A,M,T,N,16,75,64,NA,NA
HIWALK,2017-07-11,1,F9,S,115,PEMA,A,M,T,N,19,79,70,NA,NA
HIWALK,2017-07-11,1,E7,L,107,PEMA,A,F,P,N,18,89,70,early pregnancy,NA
HIWALK,2017-07-11,1,H7,S,408,PEMA,A,F,P,N,35,89,61,NA,NA
HIWALK,2017-07-11,1,F3,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HIWALK,2017-07-11,1,F6,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HIWALK,2017-07-11,1,C3,L,105,PEMA,A,F,N,N,17,86,73,NA,NA
HIWALK,2017-07-11,1,F8,L,106,PEMA,A,F,N,N,13,78,60,NA,NA
HIWALK,2017-07-11,1,I10,S,001,PEMA,A,F,P,N,25,90,80,NA,NA
HIWALK,2017-07-11,1,I7,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HIWALK,2017-07-11,1,I1,L,043,PEMA,A,M,T,N,16,75,72,NA,NA
HIWALK,2017-07-11,1,J8,L,187,PEMA,A,M,T,N,15,73,71,NA,NA
HIWALK,2017-07-11,1,G9,L,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA
HIWALK,2017-07-11,1,G4,S,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA
HIWALK,2017-07-11,1,H1,S,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA
HIWALK,2017-07-11,1,H4,L,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA
HIWALK,2017-07-11,1,H10,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HIWALK,2017-07-11,1,H3,S,194,PEMA,A,M,T,N,20,79,75,NA,NA
HIWALK,2017-07-11,1,C7,L,015,PEMA,A,M,T,N,20,76,74,NA,NA
HIWALK,2017-07-11,1,B9,S,200,PEMA,A,F,P,N,27,86,79,very pregnant,NA
HIWALK,2017-07-12,2,J9,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HIWALK,2017-07-12,2,J3,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HIWALK,2017-07-12,2,I8,S,408,PEMA,A,F,P,Y,22,72,61,NA,NA
HIWALK,2017-07-12,2,H10,L,401,PEMA,A,F,N,N,28,70,63,NA,NA
HIWALK,2017-07-12,2,H6,L,412,PEMA,A,M,T,Y,17,69,60,NA,NA
HIWALK,2017-07-12,2,A5,L,105,PEMA,A,F,N,Y,17,79,75,NA,NA
HIWALK,2017-07-12,2,C10,S,115,PEMA,A,M,T,Y,19,78,76,NA,NA
HIWALK,2017-07-12,2,C9,L,200,PEMA,A,F,P,Y,30,83,79,very pregnant,NA
HIWALK,2017-07-12,2,C8,S,106,PEMA,A,F,P,Y,16,67,59,early pregnancy,NA
HIWALK,2017-07-12,2,C6,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HIWALK,2017-07-12,2,D1,S,178,PEMA,A,F,P,N,23,80,78,NA,NA
HIWALK,2017-07-12,2,D6,L,107,PEMA,A,F,P,Y,16,75,70,early pregnancy,NA
HIWALK,2017-07-12,2,D7,S,015,PEMA,A,M,T,Y,20,81,78,NA,NA
HIWALK,2017-07-12,2,D9,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HIWALK,2017-07-13,3,J10,L,NA,MISS,NA,NA,NA,NA,NA,NA,NA,trap sprung but door jammed open,NA
HIWALK,2017-07-13,3,I8,S,408,PEMA,A,F,P,Y,19,82,61,already had 1 brood,NA
HIWALK,2017-07-13,3,H10,L,001,PEMA,A,F,P,Y,24,84,80,NA,NA
HIWALK,2017-07-13,3,H2,L,190,PEMA,A,M,T,N,15,78,68,NA,NA
HIWALK,2017-07-13,3,G3,L,194,PEMA,A,M,T,Y,20,82,75,NA,NA
HIWALK,2017-07-13,3,F5,S,037,PEMA,A,F,P,N,20,71,61,NA,NA
HIWALK,2017-07-13,3,E5,L,107,PEMA,A,F,P,Y,17,75,71,NA,NA
HIWALK,2017-07-13,3,B8,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HIWALK,2017-07-13,3,B9,S,015,PEMA,A,M,T,Y,19,80,76,two mice in same trap,NA
HIWALK,2017-07-13,3,B9,S,115,PEMA,A,M,T,Y,18,82,76,two mice in same trap,NA
HIWALK,2017-07-13,3,B10,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
HIWALK,2017-07-13,3,D3,S,120,PEMA,A,F,P,N,21,81,75,NA,NA
HIWALK,2017-07-13,3,D6,L,412,PEMA,A,M,T,Y,17,70,62,NA,NA
HIWALK,2017-07-13,3,D9,S,200,PEMA,A,F,P,Y,25,NA,NA,gave birth to 1 pinkie while in hand and escaped; pinkie dispatched,NA
MIXBUS,2017-07-25,1,B8,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,tilted upward/off ground,NA
MIXBUS,2017-07-25,1,B4,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,tilted off ground,NA
MIXBUS,2017-07-25,1,B2,L,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUS,2017-07-25,1,B1,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUS,2017-07-25,1,D10,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,rolled; possibly bit; still functional,NA
MIXBUS,2017-07-25,1,D6,L,309,OTBE,A,M,T,N,525,NA,NA,NA,NA
MIXBUS,2017-07-25,1,D3,S,500,PEMA,A,M,T,N,22,73,65,NA,NA
MIXBUS,2017-07-25,1,D2,L,349,NEQU,A,M,T,N,54,NA,NA,NA,NA
MIXBUS,2017-07-25,1,E5,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUS,2017-07-25,1,F3,S,334,PEMA,S,F,N,N,11,66,59,NA,NA
MIXBUS,2017-07-25,1,G4,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,treadle blocked by beetles,NA
MIXBUS,2017-07-25,1,J2,L,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUS,2017-07-25,1,J4,L,322,NEQU,S,F,N,N,57,NA,NA,NA,NA
MIXBUS,2017-07-25,1,J5,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,escaped; very likely TAQU,NA
MIXBUS,2017-07-25,1,J6,L,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUS,2017-07-25,1,J9,S,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUS,2017-07-25,1,J10,L,NA,SPRU,NA,NA,NA,N,9,NA,NA,escaped,NA
MIXBUS,2017-07-25,1,I8,S,165,PEMA,S,F,N,N,10,62,66,check lengths if recaptured,NA
MIXBUS,2017-07-25,1,I6,S,316,NEQU,A,F,P,N,100,NA,NA,NA,NA
MIXBUS,2017-07-25,1,I5,L,NA,MISS,NA,NA,NA,NA,NA,NA,NA,wasn't set after prebaiting,NA
MIXBUS,2017-07-25,1,I1,L,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUS,2017-07-25,1,H1,S,246,PEMA,S,F,N,N,11,64,61,NA,NA
MIXBUS,2017-07-25,1,H6,L,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUS,2017-07-26,2,A5,L,NA,MISS,NA,NA,NA,NA,NA,NA,NA,treadle stuck,NA
MIXBUS,2017-07-26,2,A8,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUS,2017-07-26,2,B9,S,NA,MISS,NA,NA,NA,NA,NA,NA,NA,treadle stuck with 6 beetles,NA
MIXBUS,2017-07-26,2,B7,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUS,2017-07-26,2,B6,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUS,2017-07-26,2,C2,S,NA,MISS,NA,NA,NA,NA,NA,NA,NA,replace trap,NA
MIXBUS,2017-07-26,2,D3,S,241,PEMA,S,M,N,N,9,NA,NA,escaped; blind in one eye,NA
MIXBUS,2017-07-26,2,E1,L,349,NEQU,A,M,T,N,56,NA,NA,NA,NA
MIXBUS,2017-07-26,2,F3,S,226,PEMA,S,M,N,N,12,64,57,NA,NA
MIXBUS,2017-07-26,2,J4,L,494,NEQU,A,M,T,N,88,NA,NA,NA,NA
MIXBUS,2017-07-26,2,J6,L,288,PEMA,S,F,N,N,4,55,45,tagged right ear; very small,NA
MIXBUS,2017-07-26,2,J7,S,499,PEMA,A,F,P,N,16,73,68,NA,NA
MIXBUS,2017-07-26,2,J10,L,328,PEMA,S,M,N,N,9,54,45,NA,NA
MIXBUS,2017-07-26,2,F2,L,389,PEMA,A,M,T,N,18,78,62,NA,NA
MIXBUS,2017-07-26,2,E3,L,309,OTBE,A,M,T,Y,555,NA,NA,NA,NA
MIXBUS,2017-07-27,3,A8,S,230,NEQU,A,F,P,N,89,NA,NA,NA,NA
MIXBUS,2017-07-27,3,A10,S,247,NEQU,S,M,N,N,43,NA,NA,NA,NA
MIXBUS,2017-07-27,3,C7,L,309,OTBE,A,M,T,Y,525,NA,NA,NA,NA
MIXBUS,2017-07-27,3,C10,S,303,NEQU,S,F,N,N,46,NA,NA,right ear tagged,NA
MIXBUS,2017-07-27,3,D3,S,241,PEMA,S,M,N,Y,16,46,NA,blind mouse from earlier,NA
MIXBUS,2017-07-27,3,J3,S,499,PEMA,A,F,P,Y,18,72,66,NA,NA
MIXBUS,2017-07-27,3,J5,S,298,PEMA,A,M,T,N,20,77,71,NA,NA
MIXBUS,2017-07-27,3,J6,L,328,PEMA,S,M,N,Y,7,55,45,NA,NA
MIXBUS,2017-07-27,3,J8,L,495,PEMA,A,F,P,N,18,74,65,NA,NA
MIXBUS,2017-07-27,3,J10,L,498,PEMA,A,M,T,N,13,75,64,NA,NA
MIXBUS,2017-07-27,3,I7,L,494,NEQU,A,M,T,Y,91,NA,NA,NA,NA
MIXBUS,2017-07-27,3,F10,L,493,NEQU,A,M,N,N,59,NA,NA,NA,NA
MIXBUT,2017-06-27,1,C4,S,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUT,2017-06-27,1,B7,S,250058,PEMA,A,F,N,N,26,85,61,NA,NA
MIXBUT,2017-06-27,1,C5,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUT,2017-06-27,1,C10,S,890090,PEMA,A,M,T,N,27,71,63,NA,NA
MIXBUT,2017-06-27,1,D1,S,NA,SPRU,NA,NA,NA,N,67,NA,NA,escaped from bag while measuring weight,NA
MIXBUT,2017-06-27,1,J6,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUT,2017-06-27,1,J8,L,097090,PEMA,A,F,P,N,27,80,75,NA,NA
MIXBUT,2017-06-27,1,H2,L,074079,PEMA,A,M,T,N,15,85,60,NA,NA
MIXBUT,2017-06-27,1,J10,L,070078,PEMA,S,F,N,N,17,72,64,NA,NA
MIXBUT,2017-06-27,1,I5,L,083076,PEMA,A,F,N,N,13,71,61,NA,NA
MIXBUT,2017-06-27,1,H10,L,059087,PEMA,A,F,P,N,21,74,74,NA,NA
MIXBUT,2017-06-28,2,A2,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUT,2017-06-28,2,D1,S,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUT,2017-06-28,2,D2,L,250058,PEMA,A,F,N,Y,16,65,63,NA,NA
MIXBUT,2017-06-28,2,F2,L,097090,PEMA,A,F,P,Y,NA,78,75,3 pinkies in trap; still in labor,NA
MIXBUT,2017-06-28,2,E2,S,160175,PEMA,A,M,T,N,13,65,57,NA,NA
MIXBUT,2017-06-28,2,E4,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUT,2017-06-28,2,F6,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUT,2017-06-28,2,F8,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUT,2017-06-28,2,G1,L,074079,PEMA,A,M,T,Y,17,75,52,NA,NA
MIXBUT,2017-06-28,2,G2,S,055071,OTBE,A,F,P,N,510,NA,NA,NA,NA
MIXBUT,2017-06-28,2,J2,L,890090,PEMA,A,M,T,Y,17,65,57,NA,NA
MIXBUT,2017-06-28,2,I10,S,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUT,2017-06-28,2,I9,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUT,2017-06-28,2,I8,S,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUT,2017-06-28,2,I2,S,059087,PEMA,A,F,P,Y,22,83,67,NA,NA
MIXBUT,2017-06-28,2,F4,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUT,2017-06-29,3,D1,S,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUT,2017-06-29,3,D2,L,081091,NEQU,A,F,L,N,79,NA,NA,NA,NA
MIXBUT,2017-06-29,3,D3,S,097090,PEMA,A,F,L,Y,21,70,69,NA,NA
MIXBUT,2017-06-29,3,E9,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUT,2017-06-29,3,E7,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUT,2017-06-29,3,E5,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUT,2017-06-29,3,F3,S,056075,PEMA,A,F,P,N,19,72,57,NA,NA
MIXBUT,2017-06-29,3,J7,S,095063,PEMA,A,M,T,N,18,75,61,NA,NA
MIXBUT,2017-06-29,3,J9,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUT,2017-06-29,3,I3,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUT,2017-06-29,3,I2,S,890090,PEMA,A,M,T,Y,18,71,61,NA,NA
MIXBUT,2017-06-29,3,H1,S,059087,PEMA,A,F,P,Y,19,83,73,NA,NA
MIXBUT,2017-06-29,3,H2,L,074079,PEMA,A,M,T,Y,17,88,60,NA,NA
MIXBUT,2017-06-29,3,H3,S,250058,PEMA,A,F,N,Y,20,84,64,NA,NA
MIXBUT,2017-06-29,3,A3,L,160175,PEMA,A,M,T,Y,17,68,63,NA,NA
MIXBUT,2017-06-29,3,A6,S,156429,PEMA,A,M,T,N,13,64,67,NA,NA
MIXBUT,2017-06-29,3,B1,S,435437,PEMA,A,F,P,N,15,70,68,NA,NA
MIXBUT,2017-06-29,3,C2,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUT,2017-06-29,3,C4,S,444170,PEMA,A,F,N,N,13,61,60,NA,NA
MIXDP2,2017-08-01,1,A3,L,NA,MISS,NA,NA,NA,NA,NA,NA,NA,prebaited; but no fluff added and treadle not set,NA
MIXDP2,2017-08-01,1,E1,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,trap replaced,NA
MIXDP2,2017-08-01,1,I2,S,173,PEMA,A,M,T,N,17,74,65,really bad tag; ripped out the first time,NA
MIXDP2,2017-08-01,1,J2,L,NA,SPRU,NA,NA,NA,N,NA,NA,NA,escaped,NA
MIXDP2,2017-08-01,1,I7,S,130,PEMA,S,M,N,N,13,85,69,NA,NA
MIXDP2,2017-08-01,1,J3,S,306,PEMA,A,F,P,N,20,89,73,NA,NA
MIXDP2,2017-08-01,1,J5,S,127,NEFU,A,M,T,N,130,NA,NA,ripped ear; put into right ear,NA
MIXDP2,2017-08-02,2,A8,S,319,PEMA,A,M,T,N,19,83,74,NA,NA
MIXDP2,2017-08-02,2,D2,L,306,PEMA,A,F,P,Y,26,93,72,NA,NA
MIXDP2,2017-08-02,2,I10,L,KING-072,SOTR,S,F,N,N,NA,NA,NA,dead; double check at camp,KING-072
MIXDP2,2017-08-02,2,J1,S,NA,SPRU,NA,NA,NA,Y,15,NA,NA,escaped before reading tag number,NA
MIXDP2,2017-08-02,2,J5,S,127,NEFU,A,M,T,Y,120,NA,NA,NA,NA
MIXDP2,2017-08-02,2,F8,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXDP2,2017-08-03,3,D8,L,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXDP2,2017-08-03,3,J3,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXDP2,2017-08-03,3,H9,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXDP2,2017-08-03,3,J5,S,127,NEFU,A,M,T,Y,119,NA,NA,NA,NA
MIXDP2,2017-08-03,3,J2,L,306,PEMA,A,F,P,Y,18,82,71,NA,NA
MIXDP2,2017-08-03,3,I2,S,143,PEMA,S,F,N,N,15,70,65,ripped ear during ear tag; tagged right ear,NA
MIXMID,2017-08-23,1,A4,S,708,PEMA,A,F,P,N,17,79,69,NA,NA
MIXMID,2017-08-23,1,B6,L,835,PEMA,A,M,T,N,19,90,74,NA,NA
MIXMID,2017-08-23,1,C1,L,370,PEMA,S,M,N,N,15,83,72,NA,NA
MIXMID,2017-08-23,1,C10,S,834,PEMA,A,F,P,N,18,84,72,NA,NA
MIXMID,2017-08-23,1,D6,L,836,PEMA,A,F,P,N,24,88,71,soon to give birth,NA
MIXMID,2017-08-23,1,E1,S,711,PEMA,A,M,T,N,17,86,74,NA,NA
MIXMID,2017-08-23,1,J4,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXMID,2017-08-23,1,I9,L,900B,PEMA,A,F,P,N,12,65,63,NA,NA
MIXMID,2017-08-23,1,I2,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,escaped,NA
MIXMID,2017-08-23,1,H1,S,738,PEMA,A,M,T,N,17,65,55,NA,NA
MIXMID,2017-08-23,1,F3,S,737,PEMA,A,F,P,N,15,80,66,NA,NA
MIXMID,2017-08-24,2,J2,L,849,PEMA,A,M,T,N,14,82,67,NA,NA
MIXMID,2017-08-24,2,I9,L,831,PEMA,S,M,N,N,13,74,63,NA,NA
MIXMID,2017-08-24,2,I8,S,841,PEMA,A,M,T,N,16,86,70,NA,NA
MIXMID,2017-08-24,2,I6,S,840,PEMA,S,M,N,N,17,85,78,NA,NA
MIXMID,2017-08-24,2,I2,S,738,PEMA,A,M,T,Y,15,75,49,tail looked like it had been snapped in trap; thus it is shorter,NA
MIXMID,2017-08-24,2,H1,S,737,PEMA,A,F,P,Y,12,85,74,NA,NA
MIXMID,2017-08-24,2,H10,L,834,PEMA,A,F,P,Y,18,83,66,NA,NA
MIXMID,2017-08-24,2,A4,S,952,PEMA,A,M,T,N,13,70,66,NA,NA
MIXMID,2017-08-24,2,B10,S,835,PEMA,A,M,T,Y,16,80,74,NA,NA
MIXMID,2017-08-24,2,B5,S,708,PEMA,A,F,P,Y,17,76,71,couldn't get mouse to straighten properly for body length,NA
MIXMID,2017-08-24,2,C1,L,370,PEMA,A,M,T,Y,15,76,65,NA,NA
MIXMID,2017-08-24,2,C7,L,836,PEMA,A,F,P,Y,24,85,74,NA,NA
MIXMID,2017-08-24,2,E2,L,711,PEMA,A,M,T,Y,17,84,67,NA,NA
MIXMID,2017-08-24,2,F1,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXMID,2017-08-25,3,F3,S,952,PEMA,A,M,T,Y,15,76,70,NA,NA
MIXMID,2017-08-25,3,E3,S,370,PEMA,A,M,T,Y,16,79,69,NA,NA
MIXMID,2017-08-25,3,F5,S,738,PEMA,A,M,T,Y,15,79,53,cut tail from yesterday; still in pain,NA
MIXMID,2017-08-25,3,E9,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXMID,2017-08-25,3,D10,L,834,PEMA,A,F,P,Y,18,81,65,weird yellow sticky discharge and will give birth soon,NA
MIXMID,2017-08-25,3,B5,S,708,PEMA,A,F,P,Y,18,87,72,NA,NA
MIXMID,2017-08-25,3,A9,L,741,NESE,S,M,N,N,61,NA,NA,NA,NA
MIXMID,2017-08-25,3,A7,L,835,PEMA,A,M,T,Y,17,78,73,NA,NA
MIXMID,2017-08-25,3,A4,S,711,PEMA,A,M,T,Y,14,84,68,NA,NA
MIXMID,2017-08-25,3,B10,S,836,PEMA,A,F,P,Y,19,78,67,NA,NA
MIXMID,2017-08-25,3,B6,L,740,PEMA,S,F,N,N,13,79,68,NA,NA
MIXMID,2017-08-25,3,J7,S,840,PEMA,S,M,N,Y,17,79,60,NA,NA
MIXMID,2017-08-25,3,I9,L,841,PEMA,A,M,T,Y,17,82,69,NA,NA
MIXMID,2017-08-25,3,I8,S,813,PEMA,S,F,N,N,12,84,76,NA,NA
MIXMID,2017-08-25,3,I3,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXMID,2017-08-25,3,I2,S,849,PEMA,A,M,T,Y,15,79,65,NA,NA
MIXMID,2017-08-25,3,H1,S,737,PEMA,A,F,P,Y,12,83,70,NA,NA
MIXMIX,2017-07-11,1,B10,S,390,PEMA,A,NA,NA,N,13,74,69,NA,NA
MIXMIX,2017-07-11,1,D10,S,330,PEMA,A,F,P,N,15,73,64,NA,NA
MIXMIX,2017-07-11,1,E2,L,337,PEMA,A,F,P,N,23,82,70,NA,NA
MIXMIX,2017-07-11,1,J5,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXMIX,2017-07-11,1,J6,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXMIX,2017-07-11,1,I10,L,172,PEBO,A,F,L,N,16,64,71,NA,NA
MIXMIX,2017-07-11,1,I8,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXMIX,2017-07-11,1,H1,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXMIX,2017-07-11,1,F1,L,428,PEMA,A,F,P,N,28,74,70,NA,NA
MIXMIX,2017-07-11,1,E10,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXMIX,2017-07-11,1,E7,S,442,PEMA,S,M,N,N,12,67,65,NA,NA
