site,date,day,trap,trap.type,indID,species,age,sex,breed,recap,weight,body.lgth,tail.lgth,comments,catnum
MIXMIX,2017-07-12,2,A10,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXMIX,2017-07-12,2,C10,L,390,PEMA,A,NA,NA,Y,18,63,69,NA,NA
MIXMIX,2017-07-12,2,E3,S,337,PEMA,A,F,P,Y,24,75,68,NA,NA
MIXMIX,2017-07-12,2,J5,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXMIX,2017-07-12,2,J7,L,384,PEMA,A,F,L,N,17,72,64,NA,NA
MIXMIX,2017-07-12,2,H1,L,428,PEMA,A,F,P,Y,28,77,69,NA,NA
MIXMIX,2017-07-12,2,H5,L,442,PEMA,S,M,N,Y,12,66,62,NA,NA
MIXMIX,2017-07-12,2,G3,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXMIX,2017-07-13,3,A3,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXMIX,2017-07-13,3,C10,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXMIX,2017-07-13,3,D6,S,442,PEMA,A,M,T,Y,12,63,64,NA,NA
MIXMIX,2017-07-13,3,I10,L,044,PEMA,A,M,T,N,19,63,64,NA,NA
MIXMIX,2017-07-13,3,I3,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXMIX,2017-07-13,3,I2,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXMIX,2017-07-13,3,I1,S,428,PEMA,A,F,P,Y,20,70,69,NA,NA
MIXMIX,2017-07-13,3,H1,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXMIX,2017-07-13,3,H4,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXMIX,2017-07-13,3,E10,L,NA,SPRU,A,F,L,N,NA,NA,NA,pinkies in trap; placed 5m off grid,NA
MIXMIX,2017-07-13,3,E2,L,337,PEMA,A,F,P,Y,23,75,69,NA,NA
MIXMOR,2017-08-15,1,A5,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXMOR,2017-08-15,1,B10,S,KING-094,SOTR,A,NA,NA,N,NA,NA,NA,unsure on sex,KING-094
MIXMOR,2017-08-15,1,A8,L,404,OTBE,A,F,L,N,567,NA,NA,NA,NA
MIXMOR,2017-08-15,1,B7,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXMOR,2017-08-15,1,B3,S,CLIP-11,SOTR,S,F,N,N,3,NA,NA,cut hair near right arm,NA
MIXMOR,2017-08-15,1,D2,S,724,NESE,S,M,N,N,64,NA,NA,tail looked damaged from trap,NA
MIXMOR,2017-08-15,1,C6,L,716,PEMA,A,M,NA,N,16,80,72,NA,NA
MIXMOR,2017-08-15,1,C7,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXMOR,2017-08-15,1,D10,S,712,PEMA,A,F,P,N,17,76,68,NA,NA
MIXMOR,2017-08-15,1,D8,S,713,PEMA,A,F,P,N,18,81,64,NA,NA
MIXMOR,2017-08-15,1,E1,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXMOR,2017-08-15,1,E8,L,041040,PEMA,A,M,T,N,16,75,61,testicular,NA
MIXMOR,2017-08-15,1,E10,L,703,PEMA,A,F,P,N,17,84,63,NA,NA
MIXMOR,2017-08-15,1,F9,L,NA,MISS,NA,NA,NA,NA,NA,NA,NA,half of a squirrel tail in trap,NA
MIXMOR,2017-08-15,1,F8,S,707,PEMA,A,F,P,N,20,87,63,NA,NA
MIXMOR,2017-08-15,1,F4,L,CLIP-12,SOTR,A,M,T,N,4,NA,NA,could smell that it stinks,NA
MIXMOR,2017-08-15,1,F2,S,706,PEMA,A,F,L,N,20,88,76,NA,NA
MIXMOR,2017-08-15,1,H10,S,715,OTBE,A,F,NA,N,575,NA,NA,NA,NA
MIXMOR,2017-08-15,1,J10,L,315,NESE,A,M,T,N,62,NA,NA,NA,NA
MIXMOR,2017-08-15,1,J4,L,313,PEMA,A,M,T,N,16,69,80,NA,NA
MIXMOR,2017-08-15,1,J2,L,310,PEMA,A,F,P,N,20,85,70,NA,NA
MIXMOR,2017-08-15,1,J1,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXMOR,2017-08-15,1,I1,S,323,PEMA,A,F,P,N,21,79,71,NA,NA
MIXMOR,2017-08-15,1,H1,L,NA,SPRU,A,F,P,N,55,NA,NA,escaped without ear tag,NA
MIXMOR,2017-08-15,1,H2,S,032,NESE,A,F,L,N,68,NA,NA,has right ear tag ripped out; old heald infection from left ear tag,NA
MIXMOR,2017-08-15,1,H6,S,324,PEMA,A,F,NA,N,15,72,62,NA,NA
MIXMOR,2017-08-15,1,H9,L,247B,PEMA,A,M,T,N,17,80,65,NA,NA
MIXMOR,2017-08-15,1,G10,L,245,PEBO,A,F,P,N,17,75,75,bad tag; looked like PEMA but had huge tail; recheck measure,NA
MIXMOR,2017-08-15,1,G9,S,249,NESE,A,M,T,N,67,NA,NA,NA,NA
MIXMOR,2017-08-15,1,G6,L,311,PEMA,A,M,T,N,17,78,71,NA,NA
MIXMOR,2017-08-15,1,G1,S,232,PEMA,S,F,N,N,15,70,59,NA,NA
MIXMOR,2017-08-16,2,A2,L,671,PEMA,A,F,P,N,19,70,77,NA,NA
MIXMOR,2017-08-16,2,A5,S,009046,PEMA,A,M,T,N,17,75,68,NA,NA
MIXMOR,2017-08-16,2,A10,L,287,OTBE,A,F,P,N,268,NA,NA,NA,NA
MIXMOR,2017-08-16,2,C10,L,491,OTBE,S,NA,NA,N,245,NA,NA,NA,NA
MIXMOR,2017-08-16,2,C7,S,665,PEMA,A,M,T,N,17,79,67,NA,NA
MIXMOR,2017-08-16,2,C3,L,385,PEMA,A,M,T,N,18,76,70,NA,NA
MIXMOR,2017-08-16,2,E8,L,041040,PEMA,A,M,T,Y,15,68,62,NA,NA
MIXMOR,2017-08-16,2,E9,S,703,PEMA,A,F,P,Y,15,82,62,NA,NA
MIXMOR,2017-08-16,2,E10,L,659,PEMA,A,M,T,N,17,79,67,NA,NA
MIXMOR,2017-08-16,2,H9,L,310,PEMA,A,F,L,Y,23,85,71,NA,NA
MIXMOR,2017-08-16,2,H6,S,324,PEMA,A,F,NA,Y,13,79,57,NA,NA
MIXMOR,2017-08-16,2,H3,L,668,PEMA,A,F,L,N,20,81,72,NA,NA
MIXMOR,2017-08-16,2,H1,L,232,PEMA,S,F,N,Y,11,68,57,NA,NA
MIXMOR,2017-08-16,2,I3,S,NA,SPRU,A,F,P,Y,NA,NA,NA,gave birth in trap; mouse,NA
MIXMOR,2017-08-16,2,I5,S,286,PEMA,A,M,T,N,17,76,76,NA,NA
MIXMOR,2017-08-16,2,I6,L,249,NESE,A,M,T,Y,70,NA,NA,NA,NA
MIXMOR,2017-08-16,2,I7,S,101,OTBE,S,F,N,N,254,NA,NA,NA,NA
MIXMOR,2017-08-16,2,I9,S,089,OTBE,S,F,N,N,242,NA,NA,NA,NA
MIXMOR,2017-08-16,2,J9,L,423,PEMA,A,F,P,N,14,71,66,NA,NA
MIXMOR,2017-08-16,2,B5,S,414,PEMA,S,F,N,N,14,65,66,NA,NA
MIXMOR,2017-08-16,2,B7,L,712,PEMA,A,F,L,Y,17,70,66,NA,NA
MIXMOR,2017-08-16,2,B9,L,NA,MISS,NA,NA,NA,NA,NA,NA,NA,tail,NA
MIXMOR,2017-08-16,2,D8,S,311,PEMA,A,M,T,Y,13,68,70,NA,NA
MIXMOR,2017-08-16,2,D7,L,713,PEMA,A,F,L,Y,20,70,64,NA,NA
MIXMOR,2017-08-16,2,F2,S,706,PEMA,A,F,L,Y,19,80,76,NA,NA
MIXMOR,2017-08-16,2,F9,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXMOR,2017-08-16,2,G10,L,245,PEBO,A,F,L,Y,18,70,74,NA,NA
MIXMOR,2017-08-16,2,G8,L,707,PEMA,A,F,P,Y,22,72,66,NA,NA
MIXMOR,2017-08-16,2,G4,L,479,NESE,A,M,T,N,65,NA,NA,NA,NA
MIXMOR,2017-08-16,2,J3,L,032,NESE,A,F,L,Y,75,NA,NA,NA,NA
MIXMOR,2017-08-16,2,J5,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXMOR,2017-08-16,2,J8,S,313,PEMA,A,M,T,Y,17,72,69,NA,NA
MIXMOR,2017-08-17,3,A2,L,671,PEMA,A,F,P,Y,18,86,79,NA,NA
MIXMOR,2017-08-17,3,A5,S,009046,PEMA,A,M,T,Y,18,75,68,NA,NA
MIXMOR,2017-08-17,3,A10,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXMOR,2017-08-17,3,C4,L,667,PEMA,A,F,L,N,20,80,73,NA,NA
MIXMOR,2017-08-17,3,C6,L,674,PEMA,A,M,T,N,14,76,69,NA,NA
MIXMOR,2017-08-17,3,C9,S,712,PEMA,A,F,L,Y,18,71,66,NA,NA
MIXMOR,2017-08-17,3,C10,L,656,OTBE,S,M,N,N,300,NA,NA,NA,NA
MIXMOR,2017-08-17,3,E3,S,385,PEMA,A,M,T,Y,NA,81,68,mort,KING-082
MIXMOR,2017-08-17,3,E5,S,675,NESE,A,M,T,N,55,NA,NA,NA,NA
MIXMOR,2017-08-17,3,E7,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXMOR,2017-08-17,3,E8,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,escaped (broke zipper),NA
MIXMOR,2017-08-17,3,E10,L,703,PEMA,A,F,P,Y,15,83,63,NA,NA
MIXMOR,2017-08-17,3,G8,L,715,OTBE,A,F,NA,Y,601,NA,NA,NA,NA
MIXMOR,2017-08-17,3,J1,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXMOR,2017-08-17,3,J3,L,089,OTBE,S,F,N,Y,243,NA,NA,NA,NA
MIXMOR,2017-08-17,3,J4,S,249,NESE,A,M,T,Y,69,NA,NA,NA,NA
MIXMOR,2017-08-17,3,J5,L,313,PEMA,A,M,T,Y,19,74,70,NA,NA
MIXMOR,2017-08-17,3,J6,S,491,OTBE,S,NA,NA,Y,243,NA,NA,NA,NA
MIXMOR,2017-08-17,3,J9,L,423,PEMA,A,F,P,Y,19,70,67,NA,NA
MIXMOR,2017-08-17,3,J10,S,400294,PEMA,A,M,T,N,18,80,73,NA,NA
MIXMOR,2017-08-17,3,B4,L,716,PEMA,S,M,NA,Y,21,65,71,NA,NA
MIXMOR,2017-08-17,3,B8,S,665,PEMA,A,M,T,Y,18,72,68,NA,NA
MIXMOR,2017-08-17,3,B10,S,DAY3-5,SOTR,A,F,P,N,6,NA,NA,NA,NA
MIXMOR,2017-08-17,3,B9,L,666,OTBE,A,M,T,N,705,NA,NA,NA,NA
MIXMOR,2017-08-17,3,D7,L,713,PEMA,A,F,L,Y,17,67,65,NA,NA
MIXMOR,2017-08-17,3,D10,S,659,PEMA,A,M,T,Y,16,72,69,NA,NA
MIXMOR,2017-08-17,3,F1,L,724,NESE,A,M,T,Y,67,NA,NA,NA,NA
MIXMOR,2017-08-17,3,F4,L,232,PEMA,S,F,N,Y,11,64,58,NA,NA
MIXMOR,2017-08-17,3,F6,S,311,PEMA,A,M,T,Y,13,69,68,NA,NA
MIXMOR,2017-08-17,3,F8,S,041040,PEMA,A,M,T,Y,13,68,64,NA,NA
MIXMOR,2017-08-17,3,H3,L,221,PEMA,A,F,P,N,23,NA,NA,escaped,NA
MIXMOR,2017-08-17,3,H4,S,286,PEMA,A,M,T,Y,NA,65,72,dead,KING-054
MIXMOR,2017-08-17,3,I6,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXMOR,2017-08-17,3,H8,S,324,PEMA,S,F,NA,Y,13,60,55,NA,NA
MIXMOR,2017-08-17,3,I10,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXMOR,2017-08-17,3,I9,S,707,PEMA,A,F,P,Y,24,79,63,NA,NA
MIXMOR,2017-08-17,3,I2,L,479,NESE,A,M,T,Y,65,NA,NA,NA,NA
MIXMOR,2017-08-17,3,I3,S,323,PEMA,A,F,P,Y,16,64,70,NA,NA
MIXMOR,2017-08-17,3,I5,S,668,PEMA,A,F,L,Y,NA,78,65,dead,KING-053
MIXMOR,2017-08-17,3,H7,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,escaped,NA
MIXRAV,2017-07-04,1,D2,S,024,PEMA,A,F,N,N,15,69,64,NA,NA
MIXRAV,2017-07-04,1,D5,L,NA,MISS,NA,NA,NA,NA,NA,NA,NA,hole in trap…animal probably escaped,NA
MIXRAV,2017-07-04,1,E8,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,treadle too light,NA
MIXRAV,2017-07-04,1,E2,L,005,PEMA,A,M,T,N,17,75,64,NA,NA
MIXRAV,2017-07-04,1,E1,S,028,PEMA,A,M,N,N,14,72,65,NA,NA
MIXRAV,2017-07-04,1,C1,S,049,PEMA,A,F,P,N,20,74,75,NA,NA
MIXRAV,2017-07-04,1,J1,L,KING-074,PEMA,A,M,T,N,NA,81,74,dead; heatstroke - trap in full sun,KING-074
MIXRAV,2017-07-04,1,A2,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,2017-07-04,1,C3,S,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,2017-07-04,1,C6,L,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,2017-07-04,1,G8,L,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,2017-07-04,1,A1,S,392,PEMA,A,M,T,N,17,70,61,NA,NA
MIXRAV,2017-07-04,1,A3,S,NA,SPRU,NA,NA,NA,N,89,NA,NA,escaped,NA
MIXRAV,2017-07-04,1,B1,L,380,PEMA,A,M,T,N,17,66,61,NA,NA
MIXRAV,2017-07-04,1,B6,S,387,PEMA,A,M,T,N,19,71,68,NA,NA
MIXRAV,2017-07-04,1,H1,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,2017-07-04,1,H2,S,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,2017-07-04,1,H5,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,2017-07-04,1,I3,S,140,PEMA,A,M,T,N,18,90,70,NA,NA
MIXRAV,2017-07-04,1,J2,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,2017-07-04,1,J5,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,2017-07-04,1,F3,L,367,PEMA,A,F,P,N,22,85,68,NA,NA
MIXRAV,2017-07-05,2,A1,S,361,PEMA,S,F,N,N,12,78,60,early pregnancy? Has bred but no big nipples,NA
MIXRAV,2017-07-05,2,A2,L,366,PEMA,A,F,P,N,16,73,70,NA,NA
MIXRAV,2017-07-05,2,A5,S,380,PEMA,A,M,T,Y,19,80,62,NA,NA
MIXRAV,2017-07-05,2,A10,L,387,PEMA,A,M,T,Y,16,73,67,NA,NA
MIXRAV,2017-07-05,2,B1,L,148,NEQU,A,F,P,N,92,NA,NA,NA,NA
MIXRAV,2017-07-05,2,J2,S,020,PEMA,A,M,T,N,15,74,64,NA,NA
MIXRAV,2017-07-05,2,J3,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,2017-07-05,2,I10,L,049,PEMA,A,F,P,Y,19,79,78,post-lactacting (previous litter),NA
MIXRAV,2017-07-05,2,H7,L,NA,MISS,NA,NA,NA,NA,NA,NA,NA,treadle too tight,NA
MIXRAV,2017-07-05,2,G8,L,002,PEMA,A,F,P,N,19,76,66,NA,NA
MIXRAV,2017-07-05,2,G3,S,367,PEMA,A,F,P,Y,23,77,67,very pregnant,NA
MIXRAV,2017-07-05,2,G2,L,140,PEMA,A,M,T,Y,19,83,74,NA,NA
MIXRAV,2017-07-05,2,A4,L,048,NEQU,A,F,P,N,82,NA,NA,NA,NA
MIXRAV,2017-07-05,2,E2,L,005,PEMA,A,M,T,Y,14,71,64,NA,NA
MIXRAV,2017-07-05,2,E9,S,285,PEMA,A,M,T,N,12,65,71,CHECK BODY LENGTH AGAINST RECAPTURE,NA
MIXRAV,2017-07-05,2,C1,S,028,PEMA,A,M,N,Y,15,60,65,CHECK BODY LENGTH AGAINST RECAPTURE,NA
MIXRAV,2017-07-05,2,C4,L,024,PEMA,A,F,N,Y,12,71,67,NA,NA
MIXRAV,2017-07-06,3,C4,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,2017-07-06,3,C5,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,2017-07-06,3,C6,L,NA,MISS,NA,NA,NA,NA,NA,NA,NA,hair and feces. Perhaps squirrel,NA
MIXRAV,2017-07-06,3,C9,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,2017-07-06,3,B1,L,380,PEMA,A,M,T,Y,12,71,60,NA,NA
MIXRAV,2017-07-06,3,B3,L,366,PEMA,A,F,P,Y,15,71,70,NA,NA
MIXRAV,2017-07-06,3,A3,S,387,PEMA,A,M,T,Y,13,69,66,NA,NA
MIXRAV,2017-07-06,3,J2,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,2017-07-06,3,J3,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,2017-07-06,3,J5,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,2017-07-06,3,J7,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,2017-07-06,3,J8,S,016358,PEMA,A,F,P,N,18,80,65,faulty pliars - left tag not closed completely; early pregnancy,NA
MIXRAV,2017-07-06,3,I4,L,367,PEMA,A,F,P,Y,25,82,68,huge,NA
MIXRAV,2017-07-06,3,I1,S,020,PEMA,A,M,T,Y,16,74,64,NA,NA
MIXRAV,2017-07-06,3,H4,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,trap knocked over,NA
MIXRAV,2017-07-06,3,H10,S,361,PEMA,A,F,N,Y,12,73,57,NA,NA
MIXRAV,2017-07-06,3,G6,L,140,PEMA,A,M,T,Y,19,85,72,NA,NA
MIXRAV,2017-07-06,3,D6,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,2017-07-06,3,D9,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,2017-07-06,3,F3,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,2017-07-06,3,F4,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,2017-07-06,3,G4,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,2017-07-06,3,E2,L,005,PEMA,A,M,T,Y,16,78,58,NA,NA
MIXRAV,2017-07-06,3,D2,S,049,PEMA,A,F,P,Y,23,78,72,NA,NA
MIXRAV,2017-07-06,3,D1,L,028,PEMA,A,M,T,Y,14,73,64,NA,NA
MIXRAV,2017-07-06,3,G8,L,285,PEMA,A,M,T,Y,15,79,66,NA,NA
MIXRIV,2017-07-18,1,B5,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,very large Jerusalem cricket,NA
MIXRIV,2017-07-18,1,A8,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXRIV,2017-07-18,1,A10,L,455,PEMA,A,M,T,N,11,78,69,very orange,NA
MIXRIV,2017-07-18,1,D9,L,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXRIV,2017-07-18,1,F5,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,might have been hit by pinecone,NA
MIXRIV,2017-07-18,1,G10,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXRIV,2017-07-18,1,G6,L,252,PEMA,A,F,P,N,17,71,66,NA,NA
MIXRIV,2017-07-18,1,J3,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXRIV,2017-07-18,1,J5,L,NA,MISS,NA,NA,NA,NA,NA,NA,NA,was never set,NA
MIXRIV,2017-07-18,1,J9,L,126,PEMA,A,M,T,N,21,NA,NA,escaped,NA
MIXRIV,2017-07-18,1,I10,L,NA,MISS,NA,NA,NA,NA,NA,NA,NA,was never set,NA
MIXRIV,2017-07-18,1,I6,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXRIV,2017-07-18,1,I3,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXRIV,2017-07-18,1,I2,L,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXRIV,2017-07-18,1,H8,S,416,PEMA,A,M,T,N,13,71,62,NA,NA
MIXRIV,2017-07-18,1,H9,L,NA,SPRU,NA,NA,NA,N,460,NA,NA,escaped,NA
MIXRIV,2017-07-19,2,J10,L,264,NEAM,S,F,N,N,37,NA,NA,NA,NA
MIXRIV,2017-07-19,2,H10,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXRIV,2017-07-19,2,G10,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXRIV,2017-07-19,2,G8,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXRIV,2017-07-19,2,G2,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXRIV,2017-07-19,2,E6,L,252,PEMA,A,F,L,Y,24,80,68,NA,NA
MIXRIV,2017-07-19,2,B9,L,260,OTBE,A,F,L,N,430,NA,NA,got away while tagging; 260 is a bad tag; escaped,NA
MIXRIV,2017-07-19,2,C2,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXRIV,2017-07-19,2,C8,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXRIV,2017-07-19,2,E4,L,460,PEMA,A,M,T,N,8,77,72,NA,NA
MIXRIV,2017-07-20,3,J4,S,264,NEAM,S,F,N,Y,45,NA,NA,look at Haley's notes,NA
MIXRIV,2017-07-20,3,J10,L,416,PEMA,A,M,T,Y,13,NA,NA,NA,NA
MIXRIV,2017-07-20,3,I5,S,457,NEAM,S,F,N,N,46,NA,NA,look at Haley's notes,NA
MIXRIV,2017-07-20,3,G10,L,453,NEAM,S,M,N,N,47,NA,NA,look at Haley's notes,NA
MIXRIV,2017-07-20,3,E6,L,460,PEMA,A,M,T,Y,15,76,75,NA,NA
MIXRIV,2017-07-20,3,A10,L,455,PEMA,A,M,T,Y,17,72,66,NA,NA
MIXRIV,2017-07-20,3,D5,L,252,PEMA,A,F,L,Y,18,75,67,NA,NA
MIXWAT,2017-08-08,1,A4,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXWAT,2017-08-08,1,B3,L,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXWAT,2017-08-08,1,B7,L,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXWAT,2017-08-08,1,C7,S,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXWAT,2017-08-08,1,D7,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXWAT,2017-08-08,1,E4,S,474,PEMA,A,F,P,N,17,77,70,early pregnancy,NA
MIXWAT,2017-08-08,1,F5,L,176,PEMA,A,M,T,N,20,85,70,NA,NA
MIXWAT,2017-08-08,1,J10,S,329,PEMA,A,M,T,N,17,76,70,NA,NA
MIXWAT,2017-08-08,1,J4,S,336,PEMA,A,F,P,N,21,77,64,NA,NA
MIXWAT,2017-08-08,1,I3,S,278,NESE,A,F,N,N,67,NA,NA,tail tips white; greyish backside,NA
MIXWAT,2017-08-08,1,I4,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,spotted skunk; no scruff,NA
MIXWAT,2017-08-08,1,G9,S,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXWAT,2017-08-09,2,F3,L,474,PEMA,A,F,P,Y,20,73,66,NA,NA
MIXWAT,2017-08-09,2,J8,S,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXWAT,2017-08-09,2,J6,S,336,PEMA,A,F,P,Y,22,89,95,NA,NA
MIXWAT,2017-08-09,2,J2,S,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXWAT,2017-08-09,2,J1,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXWAT,2017-08-09,2,I10,L,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXWAT,2017-08-09,2,H9,L,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXWAT,2017-08-09,2,H8,S,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXWAT,2017-08-09,2,H7,L,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXWAT,2017-08-10,3,A9,S,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXWAT,2017-08-10,3,B8,S,474,PEMA,A,F,P,Y,26,73,79,NA,NA
MIXWAT,2017-08-10,3,D8,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,sprung by beetles,NA
MIXWAT,2017-08-10,3,I7,S,336,PEMA,A,F,P,Y,23,81,67,NA,NA
MIXWAT,2017-08-10,3,G6,L,329,PEMA,A,M,T,Y,17,76,69,NA,NA
MIXWAT,2017-08-10,3,F7,L,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA
